DATATIME,WINDSPEED,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,TARGET
4/10/2021 03:45:00,8.5,26,24.9,78,1010,71761.0
4/10/2021 04:00:00,8.6,25,24.9,78,1010,70113.0
4/10/2021 04:15:00,8.5,24,24.9,78,1010,68991.0
4/10/2021 04:30:00,8.5,24,24.9,79,1010,68705.0
4/10/2021 04:45:00,8.6,23,24.9,79,1010,72067.0
4/10/2021 05:00:00,8.6,23,24.9,80,1010,70103.0
4/10/2021 05:15:00,8.6,23,24.9,80,1010,70786.0
4/10/2021 05:30:00,8.5,24,24.8,81,1010,72023.0
4/10/2021 05:45:00,8.5,25,24.8,82,1011,72425.0
4/10/2021 06:00:00,8.5,26,24.7,83,1011,69739.0
4/10/2021 06:15:00,8.4,25,24.8,83,1011,68854.0
4/10/2021 06:30:00,8.3,23,24.9,83,1011,66526.0
4/10/2021 06:45:00,8.3,21,25.1,82,1011,71117.0
4/10/2021 07:00:00,8.2,19,25.2,82,1011,67156.0
4/10/2021 07:15:00,8.0,19,25.5,81,1011,65585.0
4/10/2021 07:30:00,7.9,18,25.8,80,1011,67545.0
4/10/2021 07:45:00,7.7,18,26.2,79,1012,69169.0
4/10/2021 08:00:00,7.6,18,26.5,78,1012,67945.0
4/10/2021 08:15:00,7.6,21,26.9,77,1012,71466.0
4/10/2021 08:30:00,8.0,25,27.2,76,1012,66670.0
4/10/2021 08:45:00,8.3,30,27.6,75,1012,69468.0
4/10/2021 09:00:00,8.7,33,27.9,74,1012,63608.0
4/10/2021 09:15:00,8.9,35,28.2,73,1012,62185.0
4/10/2021 09:30:00,8.8,34,28.4,72,1012,58821.0
4/10/2021 09:45:00,8.9,34,28.5,72,1012,62057.0
4/10/2021 10:00:00,8.8,33,28.7,71,1012,53348.0
4/10/2021 10:15:00,8.8,34,29.0,70,1012,61030.0
4/10/2021 10:30:00,8.9,37,29.4,68,1012,51986.0
4/10/2021 10:45:00,9.0,41,29.7,66,1012,53200.0
4/10/2021 11:00:00,9.2,44,30.1,64,1012,57225.0
4/10/2021 11:15:00,9.3,46,30.4,62,1012,68173.0
4/10/2021 11:30:00,9.4,48,30.6,61,1012,71781.0
4/10/2021 11:45:00,9.5,50,30.8,60,1011,66262.0
4/10/2021 12:00:00,9.7,52,31.0,59,1011,66336.0
4/10/2021 12:15:00,9.7,53,31.1,58,1011,64045.0
4/10/2021 12:30:00,9.8,52,31.1,58,1011,60877.0
4/10/2021 12:45:00,10.0,52,31.2,58,1010,59791.0
4/10/2021 13:00:00,10.1,52,31.2,58,1010,63745.0
4/10/2021 13:15:00,10.1,52,31.2,58,1010,67201.0
4/10/2021 13:30:00,10.1,52,31.1,58,1010,65382.0
4/10/2021 13:45:00,10.0,52,31.1,59,1010,63559.0
4/10/2021 14:00:00,10.0,52,31.0,59,1010,67527.0
4/10/2021 14:15:00,10.0,52,30.9,59,1010,68430.0
4/10/2021 14:30:00,10.0,52,30.8,60,1010,69511.0
4/10/2021 14:45:00,9.9,51,30.7,60,1010,68495.0
4/10/2021 15:00:00,9.9,50,30.6,61,1010,64617.0
4/10/2021 15:15:00,9.8,50,30.4,62,1010,73235.0
4/10/2021 15:30:00,9.7,50,30.1,64,1010,70793.0
4/10/2021 15:45:00,9.6,49,29.8,66,1010,72532.0
4/10/2021 16:00:00,9.6,49,29.5,68,1010,74736.0
4/10/2021 16:15:00,9.6,48,29.1,70,1010,74437.0
4/10/2021 16:30:00,9.6,47,28.7,72,1010,69225.0
4/10/2021 16:45:00,9.6,47,28.3,75,1010,71210.0
4/10/2021 17:00:00,9.6,46,27.9,77,1010,71571.0
4/10/2021 17:15:00,9.7,45,27.5,79,1010,77722.0
4/10/2021 17:30:00,9.6,45,27.2,81,1010,77432.0
4/10/2021 17:45:00,9.6,44,26.9,82,1011,75787.0
4/10/2021 18:00:00,9.5,44,26.6,84,1011,78486.0
4/10/2021 18:15:00,9.6,43,26.3,86,1011,72347.0
4/10/2021 18:30:00,9.6,42,26.2,87,1011,77428.0
4/10/2021 18:45:00,9.6,42,26.1,88,1011,72446.0
4/10/2021 19:00:00,9.6,41,26.0,89,1011,73326.0
4/10/2021 19:15:00,9.7,40,25.9,89,1011,71813.0
4/10/2021 19:30:00,9.6,40,25.8,89,1011,72800.0
4/10/2021 19:45:00,9.5,41,25.8,90,1012,71400.0
4/10/2021 20:00:00,9.4,41,25.7,90,1012,73248.0
4/10/2021 20:15:00,9.4,41,25.7,90,1012,76344.0
4/10/2021 20:30:00,9.4,40,25.6,90,1012,72983.0
4/10/2021 20:45:00,9.4,39,25.6,90,1012,76538.0
4/10/2021 21:00:00,9.5,39,25.5,90,1012,75067.0
4/10/2021 21:15:00,9.4,38,25.5,90,1012,71345.0
4/10/2021 21:30:00,9.3,38,25.4,90,1012,74107.0
4/10/2021 21:45:00,9.2,38,25.4,91,1012,68022.0
4/10/2021 22:00:00,9.0,38,25.3,91,1012,67907.0
4/10/2021 22:15:00,9.0,39,25.3,91,1012,64198.0
4/10/2021 22:30:00,9.1,41,25.3,92,1012,64288.0
4/10/2021 22:45:00,9.1,41,25.4,92,1012,64985.0
4/10/2021 23:00:00,9.1,43,25.4,93,1012,67297.0
4/10/2021 23:15:00,9.2,43,25.4,93,1012,68353.0
4/10/2021 23:30:00,9.3,43,25.4,92,1012,64956.0
4/10/2021 23:45:00,9.3,43,25.4,92,1011,63939.0
5/10/2021 00:00:00,9.4,42,25.5,90,1011,67871.0
5/10/2021 00:15:00,9.4,42,25.5,90,1011,61696.0
5/10/2021 00:30:00,9.3,42,25.5,90,1011,64939.0
5/10/2021 00:45:00,9.3,42,25.4,90,1011,65621.0
5/10/2021 01:00:00,9.3,43,25.4,90,1011,64122.0
5/10/2021 01:15:00,9.3,43,25.4,90,1011,64824.0
5/10/2021 01:30:00,9.3,42,25.4,89,1011,63301.0
5/10/2021 01:45:00,9.3,42,25.5,88,1010,61686.0
5/10/2021 02:00:00,9.4,42,25.5,87,1010,62182.0
5/10/2021 02:15:00,9.4,42,25.5,87,1010,64385.0
5/10/2021 02:30:00,9.4,43,25.4,87,1010,60483.0
5/10/2021 02:45:00,9.5,43,25.4,86,1010,69631.0
5/10/2021 03:00:00,9.5,44,25.3,86,1010,64516.0
5/10/2021 03:15:00,9.5,44,25.3,86,1010,66872.0
5/10/2021 03:30:00,9.4,44,25.2,85,1010,70060.0
5/10/2021 03:45:00,9.3,44,25.1,85,1011,68389.0
5/10/2021 04:00:00,9.2,43,25.0,84,1011,62848.0
5/10/2021 04:15:00,9.1,43,25.0,84,1011,58600.0
5/10/2021 04:30:00,9.1,41,24.9,84,1011,62722.0
5/10/2021 04:45:00,8.9,40,24.9,83,1011,57985.0
5/10/2021 05:00:00,8.9,38,24.8,83,1011,62851.0
5/10/2021 05:15:00,8.9,37,24.8,83,1011,59698.0
5/10/2021 05:30:00,8.8,34,24.7,83,1011,59587.0
5/10/2021 05:45:00,8.9,33,24.6,83,1011,63563.0
5/10/2021 06:00:00,8.9,30,24.5,83,1011,66812.0
5/10/2021 06:15:00,8.9,29,24.6,83,1011,64881.0
5/10/2021 06:30:00,8.8,29,24.8,82,1011,58874.0
5/10/2021 06:45:00,8.7,27,25.0,81,1011,62762.0
5/10/2021 07:00:00,8.5,27,25.2,80,1011,64125.0
5/10/2021 07:15:00,8.5,26,25.5,78,1011,64222.0
5/10/2021 07:30:00,8.3,26,25.9,76,1011,65930.0
5/10/2021 07:45:00,8.1,25,26.3,73,1012,65885.0
5/10/2021 08:00:00,8.0,24,26.7,71,1012,66273.0
5/10/2021 08:15:00,8.3,27,27.1,69,1012,63558.0
5/10/2021 08:30:00,9.2,33,27.4,66,1012,70788.0
5/10/2021 08:45:00,10.0,38,27.7,64,1012,71321.0
5/10/2021 09:00:00,11.0,42,28.0,61,1012,68597.0
5/10/2021 09:15:00,11.5,45,28.3,59,1012,69374.0
5/10/2021 09:30:00,11.6,46,28.6,58,1012,66205.0
5/10/2021 09:45:00,11.5,47,28.8,56,1012,67043.0
5/10/2021 10:00:00,11.6,48,29.1,55,1012,64274.0
5/10/2021 10:15:00,11.5,48,29.3,53,1012,65726.0
5/10/2021 10:30:00,11.1,47,29.4,52,1012,72965.0
5/10/2021 10:45:00,10.8,45,29.5,51,1012,66106.0
5/10/2021 11:00:00,10.5,44,29.6,50,1012,62039.0
5/10/2021 11:15:00,10.3,43,29.8,48,1012,60017.0
5/10/2021 11:30:00,10.3,43,30.0,47,1012,63343.0
5/10/2021 11:45:00,10.5,43,30.1,46,1011,60918.0
5/10/2021 12:00:00,10.5,43,30.3,45,1011,62243.0
5/10/2021 12:15:00,10.5,44,30.4,44,1011,68514.0
5/10/2021 12:30:00,10.6,44,30.4,44,1011,69487.0
5/10/2021 12:45:00,10.7,44,30.3,45,1010,65618.0
5/10/2021 13:00:00,10.8,45,30.3,45,1010,69826.0
5/10/2021 13:15:00,10.8,45,30.3,45,1010,74412.0
5/10/2021 13:30:00,10.7,44,30.3,45,1010,73402.0
5/10/2021 13:45:00,10.7,43,30.2,45,1009,70846.0
5/10/2021 14:00:00,10.5,42,30.2,45,1009,75574.0
5/10/2021 14:15:00,10.6,42,30.1,46,1009,73849.0
5/10/2021 14:30:00,10.6,41,29.9,47,1009,72155.0
5/10/2021 14:45:00,10.7,40,29.8,48,1009,69325.0
5/10/2021 15:00:00,10.7,39,29.6,49,1009,70327.0
5/10/2021 15:15:00,10.7,39,29.4,49,1009,74266.0
5/10/2021 15:30:00,10.5,40,29.3,49,1009,74155.0
5/10/2021 15:45:00,10.4,40,29.2,50,1009,75796.0
5/10/2021 16:00:00,10.2,41,29.1,50,1009,73663.0
5/10/2021 16:15:00,10.1,41,28.8,51,1009,64720.0
5/10/2021 16:30:00,9.9,40,28.5,53,1009,65301.0
5/10/2021 16:45:00,9.6,39,28.1,54,1009,60015.0
5/10/2021 17:00:00,9.4,37,27.8,56,1009,64161.0
5/10/2021 17:15:00,9.2,36,27.5,58,1009,63638.0
5/10/2021 17:30:00,9.2,35,27.2,61,1009,67307.0
5/10/2021 17:45:00,9.2,34,27.0,64,1009,66146.0
5/10/2021 18:00:00,9.2,34,26.7,67,1009,66068.0
5/10/2021 18:15:00,9.2,34,26.5,69,1009,66362.0
5/10/2021 18:30:00,9.2,34,26.3,70,1009,64828.0
5/10/2021 18:45:00,9.3,35,26.1,71,1010,65760.0
5/10/2021 19:00:00,9.4,36,25.9,72,1010,67178.0
5/10/2021 19:15:00,9.4,36,25.6,74,1010,73657.0
5/10/2021 19:30:00,9.3,35,25.3,77,1010,72659.0
5/10/2021 19:45:00,9.3,34,25.0,79,1010,78405.0
5/10/2021 20:00:00,9.2,34,24.7,82,1010,76944.0
5/10/2021 20:15:00,9.3,33,24.5,83,1010,76334.0
5/10/2021 20:30:00,9.5,33,24.5,84,1010,75206.0
5/10/2021 20:45:00,9.6,34,24.5,84,1011,75096.0
5/10/2021 21:00:00,9.7,34,24.5,85,1011,72766.0
5/10/2021 21:15:00,9.7,34,24.5,85,1011,69552.0
5/10/2021 21:30:00,9.7,33,24.5,85,1011,70729.0
5/10/2021 21:45:00,9.7,32,24.4,86,1011,74071.0
5/10/2021 22:00:00,9.7,32,24.4,86,1011,76288.0
5/10/2021 22:15:00,9.6,31,24.4,86,1011,75726.0
5/10/2021 22:30:00,9.5,31,24.4,86,1011,77794.0
5/10/2021 22:45:00,9.4,31,24.4,87,1010,77153.0
5/10/2021 23:00:00,9.3,30,24.4,87,1010,76130.0
5/10/2021 23:15:00,9.3,30,24.4,87,1010,76539.0
5/10/2021 23:30:00,9.3,31,24.4,87,1010,75610.0
5/10/2021 23:45:00,9.3,32,24.5,86,1010,74128.0
6/10/2021 00:00:00,9.2,34,24.8,79,1010,74625.0
6/10/2021 00:15:00,9.4,34,24.8,79,1010,70172.0
6/10/2021 00:30:00,9.5,33,24.7,80,1010,71728.0
6/10/2021 00:45:00,9.5,33,24.6,81,1009,73024.0
6/10/2021 01:00:00,9.6,32,24.5,82,1009,69906.0
6/10/2021 01:15:00,9.6,32,24.5,82,1009,71746.0
6/10/2021 01:30:00,9.7,32,24.4,83,1009,71062.0
6/10/2021 01:45:00,9.7,31,24.4,84,1009,70593.0
6/10/2021 02:00:00,9.8,31,24.3,85,1009,72095.0
6/10/2021 02:15:00,9.8,31,24.3,85,1009,71694.0
6/10/2021 02:30:00,9.6,31,24.2,86,1009,71568.0
6/10/2021 02:45:00,9.5,30,24.2,87,1009,75007.0
6/10/2021 03:00:00,9.4,30,24.1,88,1009,72062.0
6/10/2021 03:15:00,9.3,30,24.1,88,1009,68573.0
6/10/2021 03:30:00,9.2,31,24.1,89,1009,70368.0
6/10/2021 03:45:00,9.2,32,24.1,89,1009,71967.0
6/10/2021 04:00:00,9.2,33,24.1,90,1009,66191.0
6/10/2021 04:15:00,9.2,33,24.1,90,1009,70570.0
6/10/2021 04:30:00,9.0,33,24.1,90,1009,66013.0
6/10/2021 04:45:00,9.0,33,24.2,90,1009,66817.0
6/10/2021 05:00:00,8.8,33,24.2,90,1009,68201.0
6/10/2021 05:15:00,8.7,33,24.2,90,1009,66142.0
6/10/2021 05:30:00,8.7,33,24.2,90,1009,73294.0
6/10/2021 05:45:00,8.8,32,24.2,90,1009,73767.0
6/10/2021 06:00:00,8.8,32,24.2,90,1009,73779.0
6/10/2021 06:15:00,8.8,32,24.2,90,1009,71851.0
6/10/2021 06:30:00,8.7,32,24.3,90,1009,70273.0
6/10/2021 06:45:00,8.7,31,24.4,89,1009,67230.0
6/10/2021 07:00:00,8.7,30,24.5,89,1009,66378.0
6/10/2021 07:15:00,8.9,30,24.7,88,1009,68007.0
6/10/2021 07:30:00,9.2,29,25.0,87,1009,70480.0
6/10/2021 07:45:00,9.5,29,25.3,85,1009,71544.0
6/10/2021 08:00:00,9.8,29,25.6,84,1009,70681.0
6/10/2021 08:15:00,10.1,30,25.9,82,1009,73299.0
6/10/2021 08:30:00,10.2,31,26.3,80,1009,70323.0
6/10/2021 08:45:00,10.3,34,26.6,79,1010,71060.0
6/10/2021 09:00:00,10.4,35,27.0,77,1010,70235.0
6/10/2021 09:15:00,10.5,38,27.4,75,1010,70078.0
6/10/2021 09:30:00,10.6,40,27.7,74,1010,72838.0
6/10/2021 09:45:00,10.7,42,28.0,72,1009,71437.0
6/10/2021 10:00:00,10.8,44,28.3,71,1009,69453.0
6/10/2021 10:15:00,10.9,45,28.5,69,1009,74262.0
6/10/2021 10:30:00,10.8,45,28.8,68,1009,68548.0
6/10/2021 10:45:00,10.9,46,29.0,66,1009,65181.0
6/10/2021 11:00:00,10.8,46,29.3,65,1009,69027.0
6/10/2021 11:15:00,10.8,46,29.5,64,1009,70306.0
6/10/2021 11:30:00,10.8,46,29.6,63,1009,72480.0
6/10/2021 11:45:00,11.0,46,29.8,62,1008,73270.0
6/10/2021 12:00:00,11.0,46,29.9,61,1008,67856.0
6/10/2021 12:15:00,11.0,46,30.0,61,1008,64336.0
6/10/2021 12:30:00,11.0,46,30.0,61,1008,64646.0
6/10/2021 12:45:00,11.0,47,30.1,61,1007,54249.0
6/10/2021 13:00:00,11.0,47,30.1,61,1007,57460.0
6/10/2021 13:15:00,11.0,47,30.1,61,1007,53041.0
6/10/2021 13:30:00,11.0,46,30.0,62,1007,58745.0
6/10/2021 13:45:00,10.8,45,30.0,62,1006,59820.0
6/10/2021 14:00:00,10.8,45,29.9,63,1006,61590.0
6/10/2021 14:15:00,10.7,44,29.9,63,1006,60200.0
6/10/2021 14:30:00,10.5,43,29.8,64,1006,63878.0
6/10/2021 14:45:00,10.4,41,29.7,64,1006,63859.0
6/10/2021 15:00:00,10.3,41,29.6,65,1006,62195.0
6/10/2021 15:15:00,10.2,40,29.4,65,1006,64537.0
6/10/2021 15:30:00,10.2,40,29.2,66,1006,61927.0
6/10/2021 15:45:00,10.1,41,29.1,67,1006,59350.0
6/10/2021 16:00:00,10.1,41,28.9,68,1006,62415.0
6/10/2021 16:15:00,10.1,40,28.6,69,1006,60677.0
6/10/2021 16:30:00,9.9,39,28.3,71,1006,65967.0
6/10/2021 16:45:00,9.8,38,27.9,73,1006,63062.0
6/10/2021 17:00:00,9.6,37,27.6,75,1006,63365.0
6/10/2021 17:15:00,9.5,35,27.2,77,1006,66370.0
6/10/2021 17:30:00,9.3,32,26.8,79,1006,69321.0
6/10/2021 17:45:00,9.2,30,26.5,81,1006,66950.0
6/10/2021 18:00:00,9.1,27,26.1,83,1006,69122.0
6/10/2021 18:15:00,9.0,26,25.9,84,1006,65081.0
6/10/2021 18:30:00,9.1,26,25.8,85,1006,67744.0
6/10/2021 18:45:00,9.3,26,25.7,85,1007,66451.0
6/10/2021 19:00:00,9.4,27,25.6,86,1007,68626.0
6/10/2021 19:15:00,9.4,27,25.5,86,1007,69743.0
6/10/2021 19:30:00,9.4,28,25.4,87,1007,72762.0
6/10/2021 19:45:00,9.4,29,25.4,87,1007,70764.0
6/10/2021 20:00:00,9.4,31,25.3,88,1007,74082.0
6/10/2021 20:15:00,9.5,31,25.3,88,1007,76546.0
6/10/2021 20:30:00,9.3,31,25.2,88,1007,74573.0
6/10/2021 20:45:00,9.2,31,25.2,89,1007,72108.0
6/10/2021 21:00:00,9.1,31,25.1,89,1007,74025.0
6/10/2021 21:15:00,9.1,30,25.1,89,1007,71161.0
6/10/2021 21:30:00,9.0,28,25.0,89,1007,73154.0
6/10/2021 21:45:00,9.0,26,24.9,89,1007,71444.0
6/10/2021 22:00:00,9.0,24,24.8,89,1007,72207.0
6/10/2021 22:15:00,9.0,22,24.8,89,1007,69725.0
6/10/2021 22:30:00,8.9,22,24.8,89,1007,73336.0
6/10/2021 22:45:00,8.9,22,24.7,89,1007,69453.0
6/10/2021 23:00:00,8.9,21,24.7,89,1007,70867.0
6/10/2021 23:15:00,8.9,21,24.7,89,1007,71025.0
6/10/2021 23:30:00,8.8,21,24.7,89,1007,71705.0
6/10/2021 23:45:00,8.7,21,24.8,89,1006,70838.0
7/10/2021 00:00:00,9.3,28,24.8,90,1007,68324.0
7/10/2021 00:15:00,9.2,29,24.8,90,1007,72278.0
7/10/2021 00:30:00,9.1,28,24.7,90,1007,72531.0
7/10/2021 00:45:00,9.0,29,24.7,91,1006,69032.0
7/10/2021 01:00:00,8.9,28,24.6,91,1006,71992.0
7/10/2021 01:15:00,8.8,29,24.6,91,1006,73052.0
7/10/2021 01:30:00,8.6,28,24.6,91,1006,72528.0
7/10/2021 01:45:00,8.6,28,24.7,91,1006,69322.0
7/10/2021 02:00:00,8.5,28,24.7,91,1006,64955.0
7/10/2021 02:15:00,8.5,27,24.7,91,1006,72036.0
7/10/2021 02:30:00,8.5,26,24.7,91,1006,72956.0
7/10/2021 02:45:00,8.3,24,24.6,91,1006,68272.0
7/10/2021 03:00:00,8.3,23,24.6,91,1006,69065.0
7/10/2021 03:15:00,8.3,22,24.6,91,1006,69701.0
7/10/2021 03:30:00,8.4,21,24.5,91,1006,68968.0
7/10/2021 03:45:00,8.3,20,24.5,91,1006,66793.0
7/10/2021 04:00:00,8.4,20,24.4,91,1006,65728.0
7/10/2021 04:15:00,8.4,20,24.4,91,1006,68890.0
7/10/2021 04:30:00,8.5,20,24.4,91,1006,70324.0
7/10/2021 04:45:00,8.6,20,24.4,90,1006,71416.0
7/10/2021 05:00:00,8.7,20,24.4,90,1006,72023.0
7/10/2021 05:15:00,8.7,20,24.4,90,1006,69923.0
7/10/2021 05:30:00,8.7,21,24.4,90,1006,65913.0
7/10/2021 05:45:00,8.6,22,24.4,90,1006,67569.0
7/10/2021 06:00:00,8.6,23,24.4,90,1006,66473.0
7/10/2021 06:15:00,8.6,23,24.5,90,1006,66404.0
7/10/2021 06:30:00,8.5,24,24.6,89,1006,69147.0
7/10/2021 06:45:00,8.5,24,24.8,89,1007,65744.0
7/10/2021 07:00:00,8.5,25,24.9,88,1007,64169.0
7/10/2021 07:15:00,8.7,26,25.1,87,1007,62385.0
7/10/2021 07:30:00,8.9,27,25.4,86,1007,57356.0
7/10/2021 07:45:00,9.2,29,25.7,84,1007,58162.0
7/10/2021 08:00:00,9.5,30,26.0,83,1007,63038.0
7/10/2021 08:15:00,9.7,31,26.2,82,1007,64620.0
7/10/2021 08:30:00,9.7,32,26.4,81,1007,67169.0
7/10/2021 08:45:00,9.8,34,26.5,81,1008,67286.0
7/10/2021 09:00:00,9.8,35,26.7,80,1008,65937.0
7/10/2021 09:15:00,9.9,37,26.9,80,1008,63894.0
7/10/2021 09:30:00,9.8,38,27.0,79,1008,63487.0
7/10/2021 09:45:00,9.6,39,27.1,78,1008,66299.0
7/10/2021 10:00:00,9.5,41,27.2,77,1008,67260.0
7/10/2021 10:15:00,9.4,42,27.4,77,1008,70305.0
7/10/2021 10:30:00,9.1,43,27.5,77,1008,67710.0
7/10/2021 10:45:00,8.9,44,27.6,76,1007,68611.0
7/10/2021 11:00:00,8.7,45,27.7,76,1007,70427.0
7/10/2021 11:15:00,8.6,46,27.8,76,1007,67766.0
7/10/2021 11:30:00,8.8,44,27.7,76,1007,66544.0
7/10/2021 11:45:00,8.9,42,27.6,75,1007,71079.0
7/10/2021 12:00:00,9.1,41,27.5,75,1007,66507.0
7/10/2021 12:15:00,9.2,39,27.5,75,1007,57195.0
7/10/2021 12:30:00,9.3,39,27.6,75,1007,50940.0
7/10/2021 12:45:00,9.4,39,27.7,74,1006,55497.0
7/10/2021 13:00:00,9.5,39,27.8,74,1006,59600.0
7/10/2021 13:15:00,9.5,39,27.8,74,1006,62159.0
7/10/2021 13:30:00,9.4,40,27.9,74,1006,47396.0
7/10/2021 13:45:00,9.2,40,28.0,73,1005,39470.0
7/10/2021 14:00:00,9.1,41,28.1,73,1005,61150.0
7/10/2021 14:15:00,8.8,41,28.1,74,1005,51408.0
7/10/2021 14:30:00,8.5,42,28.0,75,1005,48114.0
7/10/2021 14:45:00,8.1,43,27.9,76,1004,38771.0
7/10/2021 15:00:00,7.8,44,27.8,77,1004,44055.0
7/10/2021 15:15:00,7.6,44,27.5,78,1004,44365.0
7/10/2021 15:30:00,7.7,42,27.2,79,1004,48732.0
7/10/2021 15:45:00,7.7,41,26.8,81,1004,59460.0
7/10/2021 16:00:00,7.8,40,26.5,82,1004,61344.0
7/10/2021 16:15:00,7.8,38,26.3,83,1004,52540.0
7/10/2021 16:30:00,7.7,36,26.2,83,1004,54914.0
7/10/2021 16:45:00,7.4,33,26.1,84,1005,53147.0
7/10/2021 17:00:00,7.4,31,26.0,84,1005,59590.0
7/10/2021 17:15:00,7.3,29,25.9,84,1005,56057.0
7/10/2021 17:30:00,7.4,27,25.7,85,1005,54477.0
7/10/2021 17:45:00,7.6,24,25.5,86,1005,50751.0
7/10/2021 18:00:00,7.7,22,25.3,87,1005,54035.0
7/10/2021 18:15:00,7.8,22,25.2,87,1005,57851.0
7/10/2021 18:30:00,7.8,24,25.1,88,1005,55249.0
7/10/2021 18:45:00,7.9,26,25.1,88,1006,49692.0
7/10/2021 19:00:00,7.9,28,25.0,89,1006,48180.0
7/10/2021 19:15:00,7.9,28,25.0,89,1006,57516.0
7/10/2021 19:30:00,7.8,27,25.0,89,1006,59948.0
7/10/2021 19:45:00,7.7,26,24.9,89,1006,57720.0
7/10/2021 20:00:00,7.6,25,24.9,89,1006,57184.0
7/10/2021 20:15:00,7.6,25,24.9,89,1006,63489.0
7/10/2021 20:30:00,7.6,26,24.8,90,1006,65633.0
7/10/2021 20:45:00,7.8,26,24.8,90,1006,59829.0
7/10/2021 21:00:00,7.8,27,24.7,91,1006,60521.0
7/10/2021 21:15:00,7.8,27,24.7,91,1006,53859.0
7/10/2021 21:30:00,7.7,26,24.7,91,1006,51107.0
7/10/2021 21:45:00,7.7,26,24.7,91,1006,50993.0
7/10/2021 22:00:00,7.6,26,24.7,91,1006,60126.0
7/10/2021 22:15:00,7.6,26,24.7,91,1006,57913.0
7/10/2021 22:30:00,7.8,26,24.7,91,1006,52413.0
7/10/2021 22:45:00,7.9,26,24.8,91,1006,51838.0
7/10/2021 23:00:00,8.0,26,24.8,91,1006,50179.0
7/10/2021 23:15:00,8.0,26,24.8,91,1006,52023.0
7/10/2021 23:30:00,8.0,26,24.8,91,1006,57999.0
7/10/2021 23:45:00,7.9,26,24.7,92,1006,56067.0
8/10/2021 00:00:00,7.1,21,24.7,89,1007,55024.0
8/10/2021 00:15:00,7.0,19,24.7,89,1007,51507.0
8/10/2021 00:30:00,7.0,17,24.7,89,1007,55081.0
8/10/2021 00:45:00,7.0,17,24.6,89,1006,57334.0
8/10/2021 01:00:00,7.0,15,24.6,89,1006,56368.0
8/10/2021 01:15:00,7.0,14,24.6,89,1006,55159.0
8/10/2021 01:30:00,6.9,14,24.6,89,1006,53494.0
8/10/2021 01:45:00,6.9,14,24.6,89,1006,56062.0
8/10/2021 02:00:00,6.8,14,24.6,89,1006,51629.0
8/10/2021 02:15:00,6.8,14,24.6,89,1006,60864.0
8/10/2021 02:30:00,6.9,15,24.7,89,1006,60308.0
8/10/2021 02:45:00,7.0,15,24.7,88,1006,61992.0
8/10/2021 03:00:00,7.2,15,24.8,88,1006,60495.0
8/10/2021 03:15:00,7.2,16,24.8,88,1006,56377.0
8/10/2021 03:30:00,7.2,17,24.8,88,1006,59551.0
8/10/2021 03:45:00,7.3,18,24.7,89,1006,65427.0
8/10/2021 04:00:00,7.3,19,24.7,89,1006,60215.0
8/10/2021 04:15:00,7.3,20,24.7,89,1006,61108.0
8/10/2021 04:30:00,7.2,20,24.7,89,1006,64463.0
8/10/2021 04:45:00,7.2,21,24.6,90,1006,69044.0
8/10/2021 05:00:00,7.1,22,24.6,90,1006,65003.0
8/10/2021 05:15:00,7.1,22,24.6,90,1006,64541.0
8/10/2021 05:30:00,7.2,21,24.6,90,1006,63379.0
8/10/2021 05:45:00,7.3,20,24.7,89,1006,66224.0
8/10/2021 06:00:00,7.4,20,24.7,89,1006,64690.0
8/10/2021 06:15:00,7.6,19,24.8,89,1006,63353.0
8/10/2021 06:30:00,7.7,20,24.9,89,1006,62970.0
8/10/2021 06:45:00,7.8,19,25.0,88,1007,61403.0
8/10/2021 07:00:00,8.0,20,25.1,88,1007,63867.0
8/10/2021 07:15:00,8.2,21,25.3,87,1007,63074.0
8/10/2021 07:30:00,8.5,24,25.6,86,1007,65536.0
8/10/2021 07:45:00,8.8,26,25.9,85,1007,64463.0
8/10/2021 08:00:00,9.1,28,26.2,84,1007,66421.0
8/10/2021 08:15:00,9.2,30,26.4,83,1007,67319.0
8/10/2021 08:30:00,9.2,32,26.5,82,1007,65181.0
8/10/2021 08:45:00,9.1,32,26.7,81,1008,63941.0
8/10/2021 09:00:00,9.1,34,26.8,80,1008,65998.0
8/10/2021 09:15:00,9.0,35,27.0,80,1008,62699.0
8/10/2021 09:30:00,8.9,36,27.2,79,1008,64230.0
8/10/2021 09:45:00,8.9,37,27.3,78,1008,67087.0
8/10/2021 10:00:00,8.8,37,27.5,77,1008,62312.0
8/10/2021 10:15:00,8.8,38,27.7,77,1008,62538.0
8/10/2021 10:30:00,8.8,39,27.8,77,1008,60646.0
8/10/2021 10:45:00,8.9,41,27.9,76,1008,64534.0
8/10/2021 11:00:00,9.0,43,28.0,76,1008,62941.0
8/10/2021 11:15:00,9.0,44,28.3,75,1008,61210.0
8/10/2021 11:30:00,8.9,45,28.6,74,1008,66147.0
8/10/2021 11:45:00,8.8,46,28.9,72,1007,64787.0
8/10/2021 12:00:00,8.7,47,29.2,71,1007,68854.0
8/10/2021 12:15:00,8.6,47,29.3,70,1007,68496.0
8/10/2021 12:30:00,8.4,47,29.3,70,1007,63098.0
8/10/2021 12:45:00,8.3,47,29.3,70,1007,64254.0
8/10/2021 13:00:00,8.1,47,29.3,70,1007,63004.0
